id,expansion,name,rarity,color_identity,mana_value,types,is_booster
83947,ONE,The Autonomous Furnace,common,R,0,Land - Sphere,True
83776,ONE,Unctus's Retrofitter,uncommon,U,3,Creature - Phyrexian Artificer,True
83979,ONE,Swamp,basic,B,0,Basic Land - Swamp,False
83797,ONE,Infectious Inquiry,common,B,3,Sorcery,True
83856,ONE,Vulshok Splitter,common,R,4,Artifact - Equipment,True
83764,ONE,Minor Misstep,uncommon,U,1,Instant,True
83731,ONE,Resistance Reunited,uncommon,W,2,Instant,True
83812,ONE,Vat Emergence,uncommon,B,5,Sorcery,True
83840,ONE,Magmatic Sprinter,uncommon,R,3,Creature - Phyrexian Warrior,True
83778,ONE,Watchful Blisterzoa,uncommon,U,6,Creature - Phyrexian Jellyfish,True
83902,ONE,Glissa Sunslayer,rare,BG,3,Legendary Creature - Phyrexian Zombie Elf,True
83918,ONE,"Tyvar, Jubilant Brawler",rare,BG,3,Legendary Planeswalker - Tyvar,True
83832,ONE,Furnace Punisher,uncommon,R,3,Creature - Phyrexian Warrior,True
83741,ONE,Atmosphere Surgeon,uncommon,U,2,Creature - Phyrexian Wizard,True
83876,ONE,Noxious Assault,uncommon,G,5,Sorcery,True
83747,ONE,Encroaching Mycosynth,rare,U,4,Artifact,True
83735,ONE,Swooping Lookout,uncommon,W,1,Artifact Creature - Phyrexian Construct,True
83774,ONE,Trawler Drake,uncommon,U,3,Creature - Phyrexian Drake,True
83850,ONE,"Solphim, Mayhem Dominus",mythic,R,4,Legendary Creature - Phyrexian Horror,True
83957,ONE,Razorverge Thicket,rare,GW,0,Land,True
83748,ONE,Escaped Experiment,common,U,2,Artifact Creature - Phyrexian Beast,True
83825,ONE,Capricious Hellraiser,mythic,R,6,Creature - Phyrexian Dragon,True
83733,ONE,"Skrelv, Defector Mite",rare,W,1,Legendary Artifact Creature - Phyrexian Mite,True
83730,ONE,Porcelain Zealot,uncommon,W,4,Creature - Phyrexian Soldier,True
83743,ONE,Blue Sun's Twilight,rare,U,2,Sorcery,True
83896,ONE,"Atraxa, Grand Unifier",mythic,BGUW,7,Legendary Creature - Phyrexian Angel,True
83981,ONE,Forest,basic,G,0,Basic Land - Forest,False
83895,ONE,"Zopandrel, Hunger Dominus",mythic,G,7,Legendary Creature - Phyrexian Horror,True
83966,ONE,Goliath Hatchery,rare,G,6,Enchantment,False
83938,ONE,Prophetic Prism,common,,2,Artifact,True
83823,ONE,Blazing Crescendo,common,R,2,Instant,True
83861,ONE,Cankerbloom,uncommon,G,2,Creature - Phyrexian Fungus,True
83862,ONE,Carnivorous Canopy,common,G,3,Sorcery,True
83813,ONE,Vat of Rebirth,uncommon,B,1,Artifact,True
83914,ONE,"Ria Ivor, Bane of Bladehold",rare,BW,4,Legendary Creature - Phyrexian Knight,True
83962,ONE,Mite Overseer,rare,W,4,Creature - Phyrexian Soldier,False
83769,ONE,Tamiyo's Immobilizer,uncommon,U,4,Artifact,True
83810,ONE,Stinging Hivemaster,common,B,3,Creature - Phyrexian Warlock,True
83707,ONE,Compleat Devotion,common,W,2,Instant,True
83897,ONE,Bladehold War-Whip,uncommon,RW,3,Artifact - Equipment,True
83711,ONE,The Eternal Wanderer,rare,W,6,Legendary Planeswalker,True
83835,ONE,Hazardous Blast,common,R,4,Sorcery,True
83727,ONE,Phyrexian Vindicator,mythic,W,4,Creature - Phyrexian Horror,True
83828,ONE,Dragonwing Glider,rare,R,5,Artifact - Equipment,True
83888,ONE,Tyrranax Atrocity,common,G,5,Creature - Phyrexian Dinosaur,True
83921,ONE,Voidwing Hybrid,uncommon,BU,2,Creature - Phyrexian Bat,True
83749,ONE,Experimental Augury,common,U,2,Instant,True
83820,ONE,Axiom Engraver,common,R,2,Creature - Phyrexian Wizard,True
83829,ONE,Exuberant Fuseling,uncommon,R,1,Creature - Phyrexian Goblin Warrior,True
83916,ONE,Slaughter Singer,uncommon,GW,2,Creature - Phyrexian Cleric,True
83964,ONE,Kinzu of the Bleak Coven,rare,B,5,Legendary Creature - Phyrexian Vampire,False
83929,ONE,"Graaz, Unstoppable Juggernaut",rare,,8,Legendary Artifact Creature - Juggernaut,True
83784,ONE,Black Sun's Twilight,rare,B,1,Instant,True
83728,ONE,Planar Disruption,common,W,2,Enchantment - Aura,True
83944,ONE,Sword of Forge and Frontier,mythic,,3,Artifact - Equipment,True
83714,ONE,Hexgold Hoverwings,uncommon,W,4,Artifact - Equipment,True
83882,ONE,Ruthless Predation,common,G,2,Sorcery,True
83965,ONE,"Rhuk, Hexgold Nabber",rare,R,3,Legendary Creature - Goblin Rebel,False
83791,ONE,Drown in Ichor,uncommon,B,2,Sorcery,True
83737,ONE,Veil of Assimilation,uncommon,W,2,Artifact,True
83821,ONE,Barbed Batterfist,common,R,2,Artifact - Equipment,True
83775,ONE,"Unctus, Grand Metatect",rare,U,3,Legendary Artifact Creature - Phyrexian Vedalken,True
83726,ONE,Ossification,uncommon,W,2,Enchantment - Aura,True
83790,ONE,"Drivnod, Carnage Dominus",mythic,B,5,Legendary Creature - Phyrexian Horror,True
83800,ONE,Necrosquito,uncommon,B,4,Creature - Phyrexian Insect,True
83881,ONE,Rustvine Cultivator,common,G,1,Creature - Phyrexian Elf Druid,True
83933,ONE,Monument to Perfection,rare,,2,Artifact,True
83912,ONE,Necrogen Rotpriest,uncommon,BG,4,Creature - Phyrexian Zombie Cleric,True
83745,ONE,Chrome Prowler,common,U,3,Artifact Creature - Phyrexian Cat,True
83978,ONE,Island,basic,U,0,Basic Land - Island,False
83754,ONE,Glistener Seer,common,U,1,Creature - Phyrexian Advisor,True
83786,ONE,Bonepicker Skirge,common,B,3,Creature - Phyrexian Imp,True
83927,ONE,The Filigree Sylex,rare,,2,Legendary Artifact,True
83834,ONE,Gleeful Demolition,uncommon,R,1,Sorcery,True
83807,ONE,Scheming Aspirant,uncommon,B,2,Creature - Phyrexian Advisor,True
83911,ONE,"Nahiri, the Unforgiving",mythic,RW,4,Legendary Planeswalker - Nahiri,True
83871,ONE,Incubation Sac,uncommon,G,1,Artifact,True
83740,ONE,Aspirant's Ascent,common,U,1,Instant,True
83782,ONE,Archfiend of the Dross,rare,B,4,Creature - Phyrexian Demon,True
83725,ONE,Orthodoxy Enforcer,common,W,4,Creature - Phyrexian Cleric,True
83767,ONE,Reject Imperfection,uncommon,U,3,Instant,True
83722,ONE,Mirran Bardiche,common,W,5,Artifact - Equipment,True
83846,ONE,Resistance Skywarden,uncommon,R,5,Creature - Ogre Rebel,True
83705,ONE,Bladed Ambassador,uncommon,W,2,Creature - Phyrexian Soldier,True
83845,ONE,Red Sun's Twilight,rare,R,2,Sorcery,True
83852,ONE,Urabrask's Anointer,uncommon,R,4,Artifact Creature - Phyrexian Wizard,True
83939,ONE,Prosthetic Injector,uncommon,,1,Artifact - Equipment,True
83811,ONE,Testament Bearer,common,B,4,Creature - Phyrexian Warrior,True
83885,ONE,Thirsting Roots,common,G,1,Sorcery,True
83816,ONE,Vraska's Fall,common,B,3,Instant,True
83936,ONE,Myr Kinsmith,common,,4,Artifact Creature - Myr,True
83805,ONE,Phyrexian Obliterator,mythic,B,4,Creature - Phyrexian Horror,True
83854,ONE,Vindictive Flamestoker,rare,R,1,Creature - Phyrexian Wizard,True
83899,ONE,Charforger,uncommon,BR,3,Creature - Phyrexian Beast,True
83792,ONE,Duress,common,B,1,Sorcery,True
83757,ONE,"Jace, the Perfected Mind",mythic,U,4,Legendary Planeswalker - Jace,True
83955,ONE,The Monumental Facade,rare,,0,Land - Sphere,True
83836,ONE,Hexgold Halberd,uncommon,R,2,Artifact - Equipment,True
83889,ONE,Tyrranax Rex,mythic,G,7,Creature - Phyrexian Dinosaur,True
83884,ONE,Sylvok Battle-Chair,uncommon,G,6,Artifact - Equipment,True
83768,ONE,Serum Snare,uncommon,U,2,Instant,True
83886,ONE,"Thrun, Breaker of Silence",rare,G,5,Legendary Creature - Troll Shaman,True
83977,ONE,Plains,basic,W,0,Basic Land - Plains,False
83770,ONE,Tamiyo's Logbook,uncommon,U,3,Artifact,True
83941,ONE,Soulless Jailer,rare,,2,Artifact Creature - Phyrexian Golem,True
83868,ONE,Expand the Sphere,uncommon,G,4,Sorcery,True
83827,ONE,Churning Reservoir,uncommon,R,1,Artifact,True
83738,ONE,White Sun's Twilight,rare,W,2,Sorcery,True
83900,ONE,Cinderslash Ravager,uncommon,GR,6,Creature - Phyrexian Warrior,True
83842,ONE,Nahiri's Sacrifice,uncommon,R,2,Sorcery,True
83787,ONE,Chittering Skitterling,uncommon,B,3,Creature - Phyrexian Rat,True
83765,ONE,Prologue to Phyresis,common,U,2,Instant,True
83968,ONE,Island,basic,U,0,Basic Land - Island,True
83971,ONE,Forest,basic,G,0,Basic Land - Forest,True
83975,ONE,Mountain,basic,R,0,Basic Land - Mountain,True
83972,ONE,Plains,basic,W,0,Basic Land - Plains,True
83973,ONE,Island,basic,U,0,Basic Land - Island,True
83974,ONE,Swamp,basic,B,0,Basic Land - Swamp,True
83970,ONE,Mountain,basic,R,0,Basic Land - Mountain,True
83967,ONE,Plains,basic,W,0,Basic Land - Plains,True
83969,ONE,Swamp,basic,B,0,Basic Land - Swamp,True
83976,ONE,Forest,basic,G,0,Basic Land - Forest,True
84000,ONE,"Vorinclex, Monstrous Raider",mythic,G,6,Legendary Creature - Phyrexian Praetor,False
84001,ONE,"Elesh Norn, Mother of Machines",mythic,W,5,Legendary Creature - Phyrexian Praetor,False
84002,ONE,"Sheoldred, the Apocalypse",mythic,B,4,Legendary Creature - Phyrexian Praetor,False
84003,ONE,"Urabrask, Heretic Praetor",mythic,R,5,Legendary Creature - Phyrexian Praetor,False
84004,ONE,"Jin-Gitaxias, Progress Tyrant",mythic,U,7,Legendary Creature - Phyrexian Praetor,False
84005,ONE,Blackcleave Cliffs,rare,BR,0,Land,False
84006,ONE,Copperline Gorge,rare,GR,0,Land,False
84007,ONE,Darkslick Shores,rare,BU,0,Land,False
84008,ONE,Razorverge Thicket,rare,GW,0,Land,False
84009,ONE,Seachrome Coast,rare,UW,0,Land,False
84010,ONE,Green Sun's Twilight,rare,G,1,Sorcery,False
84011,ONE,"Elesh Norn, Mother of Machines",mythic,W,5,Legendary Creature - Phyrexian Praetor,False
84012,ONE,Phyrexian Arena,rare,B,3,Enchantment,False
84013,ONE,"Elesh Norn, Mother of Machines",mythic,W,5,Legendary Creature - Phyrexian Praetor,False
84014,ONE,"Mondrak, Glory Dominus",mythic,W,4,Legendary Creature - Phyrexian Horror,False
84015,ONE,Phyrexian Vindicator,mythic,W,4,Creature - Phyrexian Horror,False
84016,ONE,Ichormoon Gauntlet,mythic,U,3,Artifact,False
84017,ONE,"Tekuthal, Inquiry Dominus",mythic,U,4,Legendary Creature - Phyrexian Horror,False
84018,ONE,"Drivnod, Carnage Dominus",mythic,B,5,Legendary Creature - Phyrexian Horror,False
84019,ONE,Phyrexian Obliterator,mythic,B,4,Creature - Phyrexian Horror,False
84020,ONE,All Will Be One,mythic,R,5,Enchantment,False
84021,ONE,Capricious Hellraiser,mythic,R,6,Creature - Phyrexian Dragon,False
84022,ONE,"Solphim, Mayhem Dominus",mythic,R,4,Legendary Creature - Phyrexian Horror,False
84023,ONE,Tyrranax Rex,mythic,G,7,Creature - Phyrexian Dinosaur,False
84024,ONE,"Zopandrel, Hunger Dominus",mythic,G,7,Legendary Creature - Phyrexian Horror,False
84025,ONE,"Atraxa, Grand Unifier",mythic,BGUW,7,Legendary Creature - Phyrexian Angel,False
84026,ONE,Staff of Compleation,mythic,,3,Artifact,False
84027,ONE,Sword of Forge and Frontier,mythic,,3,Artifact - Equipment,False
84028,ONE,"Jace, the Perfected Mind",mythic,U,4,Legendary Planeswalker - Jace,False
84029,ONE,"Vraska, Betrayal's Sting",mythic,B,6,Legendary Planeswalker - Vraska,False
84030,ONE,"Nissa, Ascended Animist",mythic,G,7,Legendary Planeswalker - Nissa,False
84031,ONE,"Lukka, Bound to Ruin",mythic,GR,5,Legendary Planeswalker - Lukka,False
84032,ONE,"Nahiri, the Unforgiving",mythic,RW,4,Legendary Planeswalker - Nahiri,False
84033,ONE,Bladed Ambassador,uncommon,W,2,Creature - Phyrexian Soldier,False
84034,ONE,Sinew Dancer,common,W,1,Creature - Phyrexian Soldier,False
84035,ONE,Quicksilver Fisher,common,U,5,Creature - Phyrexian Drake,False
84036,ONE,Thrummingbird,uncommon,U,2,Creature - Phyrexian Bird Horror,False
84037,ONE,Blightbelly Rat,common,B,2,Creature - Phyrexian Rat,False
84038,ONE,Bonepicker Skirge,common,B,3,Creature - Phyrexian Imp,False
84039,ONE,Furnace Punisher,uncommon,R,3,Creature - Phyrexian Warrior,False
84040,ONE,Sawblade Scamp,common,R,1,Creature - Phyrexian Beast,False
84041,ONE,Urabrask's Anointer,uncommon,R,4,Artifact Creature - Phyrexian Wizard,False
84042,ONE,Cankerbloom,uncommon,G,2,Creature - Phyrexian Fungus,False
84043,ONE,Rustvine Cultivator,common,G,1,Creature - Phyrexian Elf Druid,False
84044,ONE,Necrogen Rotpriest,uncommon,BG,4,Creature - Phyrexian Zombie Cleric,False
84045,ONE,Myr Convert,uncommon,,2,Artifact Creature - Phyrexian Myr,False
84046,ONE,"Elesh Norn, Mother of Machines",mythic,W,5,Legendary Creature - Phyrexian Praetor,False
84047,ONE,"Mondrak, Glory Dominus",mythic,W,4,Legendary Creature - Phyrexian Horror,False
84048,ONE,Phyrexian Vindicator,mythic,W,4,Creature - Phyrexian Horror,False
84049,ONE,"Skrelv, Defector Mite",rare,W,1,Legendary Artifact Creature - Phyrexian Mite,False
84050,ONE,"Tekuthal, Inquiry Dominus",mythic,U,4,Legendary Creature - Phyrexian Horror,False
84051,ONE,"Unctus, Grand Metatect",rare,U,3,Legendary Artifact Creature - Phyrexian Vedalken,False
84052,ONE,Archfiend of the Dross,rare,B,4,Creature - Phyrexian Demon,False
84053,ONE,"Drivnod, Carnage Dominus",mythic,B,5,Legendary Creature - Phyrexian Horror,False
84054,ONE,"Geth, Thane of Contracts",rare,B,3,Legendary Creature - Phyrexian Zombie,False
84055,ONE,"Karumonix, the Rat King",rare,B,3,Legendary Creature - Phyrexian Rat,False
84056,ONE,Phyrexian Obliterator,mythic,B,4,Creature - Phyrexian Horror,False
84057,ONE,"Vraan, Executioner Thane",rare,B,2,Legendary Creature - Phyrexian Vampire,False
84058,ONE,Capricious Hellraiser,mythic,R,6,Creature - Phyrexian Dragon,False
84059,ONE,"Slobad, Iron Goblin",rare,R,3,Legendary Creature - Phyrexian Goblin Artificer,False
84060,ONE,"Solphim, Mayhem Dominus",mythic,R,4,Legendary Creature - Phyrexian Horror,False
84061,ONE,Evolved Spinoderm,rare,G,4,Creature - Phyrexian Beast,False
84062,ONE,Tyrranax Rex,mythic,G,7,Creature - Phyrexian Dinosaur,False
84063,ONE,"Zopandrel, Hunger Dominus",mythic,G,7,Legendary Creature - Phyrexian Horror,False
84064,ONE,"Atraxa, Grand Unifier",mythic,BGUW,7,Legendary Creature - Phyrexian Angel,False
84065,ONE,"Ezuri, Stalker of Spheres",rare,GU,4,Legendary Creature - Phyrexian Elf Warrior,False
84066,ONE,Glissa Sunslayer,rare,BG,3,Legendary Creature - Phyrexian Zombie Elf,False
84067,ONE,"Kethek, Crucible Goliath",rare,BR,4,Legendary Creature - Phyrexian Beast,False
84068,ONE,"Malcator, Purity Overseer",rare,UW,3,Legendary Creature - Phyrexian Elephant Wizard,False
84069,ONE,"Migloz, Maze Crusher",rare,GR,3,Legendary Creature - Phyrexian Beast,False
84070,ONE,"Ovika, Enigma Goliath",rare,RU,7,Legendary Creature - Phyrexian Nightmare,False
84071,ONE,"Ria Ivor, Bane of Bladehold",rare,BW,4,Legendary Creature - Phyrexian Knight,False
84072,ONE,"Venser, Corpse Puppet",rare,BU,2,Legendary Creature - Phyrexian Zombie Wizard,False
84073,ONE,"Elesh Norn, Mother of Machines",mythic,W,5,Legendary Creature - Phyrexian Praetor,False
84074,ONE,The Eternal Wanderer,rare,W,6,Legendary Planeswalker,False
84075,ONE,"Jace, the Perfected Mind",mythic,U,4,Legendary Planeswalker - Jace,False
84076,ONE,"Vraska, Betrayal's Sting",mythic,B,6,Legendary Planeswalker - Vraska,False
84077,ONE,"Koth, Fire of Resistance",rare,R,4,Legendary Planeswalker - Koth,False
84078,ONE,"Nissa, Ascended Animist",mythic,G,7,Legendary Planeswalker - Nissa,False
84079,ONE,"Kaito, Dancing Shadow",rare,BU,4,Legendary Planeswalker - Kaito,False
84080,ONE,"Kaya, Intangible Slayer",rare,BW,7,Legendary Planeswalker - Kaya,False
84081,ONE,"Lukka, Bound to Ruin",mythic,GR,5,Legendary Planeswalker - Lukka,False
84082,ONE,"Nahiri, the Unforgiving",mythic,RW,4,Legendary Planeswalker - Nahiri,False
84083,ONE,"Tyvar, Jubilant Brawler",rare,BG,3,Legendary Planeswalker - Tyvar,False
84084,ONE,"Kemba, Kha Enduring",rare,W,2,Legendary Creature - Cat Cleric,False
84085,ONE,"Thrun, Breaker of Silence",rare,G,5,Legendary Creature - Troll Shaman,False
84086,ONE,"Jor Kadeen, First Goldwarden",rare,RW,2,Legendary Creature - Human Rebel,False
84087,ONE,"Melira, the Living Cure",rare,GW,2,Legendary Creature - Human Scout,False
84088,ONE,"Graaz, Unstoppable Juggernaut",rare,,8,Legendary Artifact Creature - Juggernaut,False
84089,ONE,"Jace, the Perfected Mind",mythic,U,4,Legendary Planeswalker - Jace,False
84090,ONE,"Vraska, Betrayal's Sting",mythic,B,6,Legendary Planeswalker - Vraska,False
84091,ONE,"Nissa, Ascended Animist",mythic,G,7,Legendary Planeswalker - Nissa,False
84092,ONE,"Lukka, Bound to Ruin",mythic,GR,5,Legendary Planeswalker - Lukka,False
84093,ONE,"Nahiri, the Unforgiving",mythic,RW,4,Legendary Planeswalker - Nahiri,False
83993,TONE,Phyrexian Horror,token,,0,Creature - Phyrexian Horror,False
83987,TONE,Cat,token,,0,Creature - Cat,False
83988,TONE,Samurai,token,,0,Creature - Samurai,False
83989,TONE,Phyrexian Goblin,token,,0,Creature - Phyrexian Goblin,False
83990,TONE,Phyrexian Horror,token,,0,Creature - Phyrexian Horror,False
83998,TONE,Phyrexian Mite,token,,0,Artifact Creature - Phyrexian Mite,False
83991,TONE,Rebel,token,,0,Creature - Rebel,False
83992,TONE,Phyrexian Beast,token,,0,Creature - Phyrexian Beast,False
83994,TONE,Drone,token,,0,Artifact Creature - Drone,False
83995,TONE,The Hollow Sentinel,token,,0,Legendary Artifact Creature - Phyrexian Golem,False
83996,TONE,Phyrexian Golem,token,,0,Artifact Creature - Phyrexian Golem,False
83997,TONE,Phyrexian Mite,token,,0,Artifact Creature - Phyrexian Mite,False
84094,TONE,Treasure,token,,0,Artifact - Treasure,False
83999,TONE,Phyrexian Germ,token,,0,Creature - Phyrexian Germ,False
86460,Y23,Ghalma the Shaper,mythic,W,3,Legendary Creature - Elephant Artificer,True
86461,Y23,Kemba's Outfitter,uncommon,W,1,Creature - Cat Artificer,True
86462,Y23,Nettling Host,rare,W,3,Creature - Phyrexian Horror,True
86463,Y23,Norn's Fetchling,uncommon,W,2,Creature - Phyrexian Insect,True
86464,Y23,Quicksilver Servitor,rare,U,3,Creature - Phyrexian Cleric,True
86465,Y23,Surgical Metamorph,rare,U,4,Artifact Creature - Phyrexian Shapeshifter,True
86466,Y23,Tezzeret's Reckoning,uncommon,U,2,Instant,True
86467,Y23,Blightwing Whelp,rare,B,3,Creature - Phyrexian Imp,True
86468,Y23,March Toward Perfection,uncommon,B,1,Sorcery,True
86469,Y23,Sheoldred's Assimilator,rare,B,2,Creature - Phyrexian Horror,True
86470,Y23,Hexgold Sledge,uncommon,R,3,Artifact - Equipment,True
86471,Y23,Magmatic Scorchwing,rare,R,5,Creature - Dragon,True
86472,Y23,Phyrexian Harvester,mythic,R,4,Creature - Phyrexian Horror,True
86473,Y23,"Rothga, Bonded Engulfer",mythic,G,4,Legendary Creature - Phyrexian Beast,True
86474,Y23,Phyresis Roach,uncommon,G,1,Creature - Phyrexian Insect,True
86475,Y23,Spawning Pod,rare,G,3,Artifact,True
86476,Y23,"Arek, False Goldwarden",mythic,BW,2,Legendary Creature - Human Cleric,True
86477,Y23,Bladehold Cleaver,rare,RW,4,Artifact - Equipment,True
86478,Y23,Contagion Dispenser,rare,GU,4,Artifact,True
86479,Y23,Darksteel Hydra,mythic,BGW,3,Artifact Creature - Phyrexian Hydra,True
86480,Y23,Glistening Extractor,rare,BU,4,Artifact,True
86481,Y23,"Gyox, Brutal Carnivora",rare,BG,3,Legendary Creature - Phyrexian Warlock,True
86482,Y23,Ichor Aberration,rare,BU,3,Creature - Phyrexian Horror,True
86483,Y23,Innovative Metatect,rare,UW,2,Creature - Phyrexian Artificer,True
86484,Y23,Mephidross Slime,uncommon,BG,3,Creature - Phyrexian Ooze,True
86485,Y23,Quicksilver Lapidary,uncommon,RU,2,Creature - Phyrexian Artificer,True
86486,Y23,Seething Skitter-Priest,uncommon,BW,4,Creature - Phyrexian Cleric,True
86487,Y23,Skullpiercer Gnat,uncommon,GU,2,Creature - Phyrexian Insect,True
86488,Y23,"Vexyr, Ich-Tekik's Heir",rare,GUW,3,Legendary Creature - Phyrexian Artificer,True
86489,Y23,Phyrexian Scrapyard,rare,,0,Land,True
86528,Y23,Cankerbloom,uncommon,G,2,Creature - Phyrexian Fungus,False
86529,Y23,Evolution Sage,uncommon,G,3,Creature - Elf Druid,False
86530,Y23,Pollenbright Druid,common,G,2,Creature - Elf Druid,False
86531,Y23,Smell Fear,common,G,2,Sorcery,False
86532,Y23,Bladehold War-Whip,uncommon,RW,3,Artifact - Equipment,False
86533,Y23,Mephidross Slime,uncommon,BG,3,Creature - Phyrexian Ooze,False
86534,Y23,"Jor Kadeen, the Prevailer",rare,RW,5,Legendary Creature - Human Warrior,False
86535,Y23,Merfolk Skydiver,uncommon,GU,2,Creature - Merfolk Mutant,False
86536,Y23,"Roalesk, Apex Hybrid",mythic,GU,5,Legendary Creature - Human Mutant,False
86537,Y23,Contagion Clasp,uncommon,,2,Artifact,False
86538,Y23,Contagion Engine,rare,,6,Artifact,False
86539,Y23,Darksteel Ingot,uncommon,,3,Artifact,False
86540,Y23,Darksteel Plate,rare,,3,Artifact - Equipment,False
